Date,Close,High,Low,Open,Volume,RSI,SMA_20,EMA_20,MACD,MACD_SIGNAL,BB_LOWER,BB_MIDDLE,BB_UPPER,ret_1,ret_5,ret_10,log_ret,vol_10,vol_20,vol_ratio,scaled_ret_1,mom_5,mom_10,mom_diff,ma_5,ma_10,ma_20,ma_ratio_5_10,ma_ratio_10_20,trend_strength,volume_chg,volume_ma_10,volume_ratio,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_7,ret_lag_10,ret_lag_14,day_of_week,month,is_month_start,is_month_end,target,stock,pred,position
2022-11-15,1461.901123046875,1465.4320412606671,1442.4121651643493,1447.089492665349,3497614,67.7294687806458,1395.2613952636718,1394.3615774783805,28.03184214756516,23.391164346167145,1327.4852770628854,1395.2613952636718,1463.0375134644582,0.0054879169944579,0.0574149806902626,0.0366468643665067,0.0054729132458435,0.0186178727774442,0.014257369682249,1.3057504604206327,0.2947502279034991,0.0574149806902626,0.0366468643665067,0.0207681163237558,1423.8494384765625,1416.1409912109375,1395.2613952636718,1.0054432767030022,1.0149646482144086,0.019555387681287,-0.2874827376801683,4245494.2,0.8238414269884471,0.0096808914568435,0.0453745953452182,-0.0061211181305866,-0.0043264761562485,-0.0145175997040645,0.0161241620020948,0.01156288105703,1,11,0,0,1,xg_INFY.NS,1,2.5036043149021387
2022-11-16,1469.971923828125,1475.658069244969,1461.4425937488245,1464.7901313371106,4497697,68.85943363428677,1401.17490234375,1401.5625628450227,30.545154005538052,24.82196227804133,1328.911579313602,1401.17490234375,1473.438225373898,0.0055207569472475,0.0606142009799708,0.0189448099942817,0.0055055734259976,0.017392198498583,0.014187906585914,1.225760307411503,0.317408954293097,0.0606142009799708,0.0189448099942817,0.0416693909856891,1440.6512451171875,1418.8740478515624,1401.17490234375,1.015348224388627,1.0126316461122782,0.0268551678664939,0.2859329245594282,4240994.7,1.0605287952844975,0.0054879169944579,0.0096808914568435,0.0453745953452182,0.0024877196709447,-0.0109422139838751,0.0229895962183175,0.0055671340518008,2,11,0,0,0,xg_INFY.NS,0,0.0
2022-11-17,1455.8480224609375,1469.9718064752024,1451.7667384557692,1464.8358035943602,3469515,64.59666602987902,1405.75849609375,1406.7326066179671,31.039487072886004,26.065467237010264,1331.767745775495,1405.75849609375,1479.7492464120048,-0.0096082796808838,0.0568928893304065,0.0219531759380866,-0.0096547370230215,0.0171441274473853,0.0144658113061957,1.1850660857132322,-0.5604087639692128,0.0568928893304065,0.0219531759380866,0.0349397133923199,1456.325,1422.0014404296876,1405.75849609375,1.024137499860718,1.0115545766794742,0.0347333671688981,-0.2286018822521837,4294055.6,0.8079809213460561,0.0055207569472475,0.0054879169944579,0.0096808914568435,-0.0061211181305866,-0.0043264761562485,-0.0125237368589482,0.0093719723290157,3,11,0,0,1,xg_INFY.NS,1,2.5036043149021387
2022-11-18,1461.3507080078125,1465.5694713292205,1444.9341064325322,1459.79152437654,3126064,65.49294017805778,1411.4450622558595,1411.9343305598572,31.51201938212148,27.15477766603251,1338.798701901809,1411.4450622558595,1484.09142260991,0.0037797115234414,0.014839698886035,0.040927634857355,0.003772586362233,0.0160936020204208,0.0139989548873243,1.1495467056820357,0.2348434287872279,0.014839698886035,0.040927634857355,-0.0260879359713199,1460.598779296875,1427.7472412109375,1411.4450622558593,1.0230093514718157,1.0115499918424191,0.0336358115623213,-0.0989910693569562,4289259.3,0.7288120818434248,-0.0096082796808838,0.0055207569472475,0.0054879169944579,0.0453745953452182,0.0024877196709447,-0.0145175997040645,-0.0070210319156155,4,11,0,0,0,xg_INFY.NS,1,2.5036043149021387
2022-11-21,1438.2392578125,1456.2608350406842,1434.4332683642735,1450.987352073004,3071764,58.7640197971858,1415.275231933594,1414.4395617267755,29.679477222698324,27.659717577365672,1345.672352893935,1415.275231933594,1484.878110973253,-0.0158151291600763,-0.0107865896815675,0.0357991659843131,-0.015941522706691,0.0166644361805716,0.0145975262078888,1.1415149682415524,-0.9489778118446957,-0.0107865896815675,0.0357991659843131,-0.0465857556658806,1457.46220703125,1432.71806640625,1415.2752319335937,1.0172707675049193,1.0123246942213675,0.0293323762847503,-0.0173700858331755,4145467.5,0.7409933861498755,0.0037797115234414,-0.0096082796808838,0.0055207569472475,0.0096808914568435,-0.0061211181305866,-0.0109422139838751,0.0161241620020948,0,11,0,0,1,xg_INFY.NS,1,2.5036043149021387
2022-11-22,1453.69287109375,1456.3983522183364,1432.5530391467516,1438.972931127563,3399329,61.60466436337625,1419.896240234375,1418.1779721426778,29.138264029373204,27.95542686776718,1353.1772988728046,1419.896240234375,1486.6151815959454,0.0107448139781376,-0.0056147791555268,0.0514778290979409,0.0106874986605172,0.0165443764508384,0.0146815922533918,1.1268021453784227,0.6494148990845788,-0.0056147791555268,0.0514778290979409,-0.0570926082534678,1455.820556640625,1439.8349975585938,1419.896240234375,1.0111023548595055,1.0140424044794485,0.0247124527612361,0.1066374239687684,3995541.2,0.8507806151514967,-0.0158151291600763,0.0037797115234414,-0.0096082796808838,0.0054879169944579,0.0453745953452182,-0.0043264761562485,0.0229895962183175,1,11,0,0,0,xg_INFY.NS,1,2.5036043149021387
2022-11-23,1451.9503173828125,1460.0668727709146,1448.4193991579357,1457.2238001205214,3245067,61.093598238970195,1423.643109130859,1421.3943859750716,28.24316947613056,28.01297538943986,1358.6703419719863,1423.643109130859,1488.615876289732,-0.001198708300486,-0.0122598303771546,0.047611250780355,-0.0011994273259396,0.0166510941202926,0.0145847295097505,1.141601735392214,-0.0719854386977852,-0.0122598303771546,0.047611250780355,-0.0598710811575096,1452.2162353515623,1446.433740234375,1423.643109130859,1.003997760116029,1.0160086688562202,0.0196791349391397,-0.045380132373183,3986572.4,0.813999264129553,0.0107448139781376,-0.0158151291600763,0.0037797115234414,0.0055207569472475,0.0096808914568435,0.0024877196709447,-0.0125237368589482,2,11,0,0,1,xg_INFY.NS,1,2.5036043149021387
2022-11-24,1494.734130859375,1500.4202753854638,1453.4175008662064,1457.315291923901,5282215,68.09255791274953,1429.145867919922,1428.3791235831004,30.632978870140505,28.53697608557999,1359.5877767459635,1429.145867919922,1498.7039590938805,0.0294664445224832,0.0267102800556786,0.085122794393277,0.0290406529986926,0.0178230363601576,0.0157592316868565,1.1308866972445202,1.653185840012649,0.0267102800556786,0.085122794393277,-0.0584125143375984,1459.99345703125,1458.159228515625,1429.1458679199218,1.001257906873101,1.0203011891556817,0.0206375090221515,0.6277676239042214,4171217.6,1.266348463815154,-0.001198708300486,0.0107448139781376,-0.0158151291600763,-0.0096082796808838,0.0054879169944579,-0.0061211181305866,-0.0145175997040645,3,11,0,0,1,xg_INFY.NS,1,2.5036043149021387
2022-11-25,1500.0994873046875,1507.7574788728768,1480.0602755632722,1496.201695768672,4563255,68.84936144151037,1434.2680358886716,1435.2096344137278,32.58424852353369,29.346430573170732,1359.5754892133327,1434.2680358886716,1508.9605825640106,0.0035895055411812,0.0265157289653619,0.0417489132849866,0.0035830786411699,0.012182081985688,0.0157074373545865,0.7755120201138946,0.2946303361824169,0.0265157289653619,0.0417489132849866,-0.0152331843196247,1467.743212890625,1464.17099609375,1434.268035888672,1.0024397538309426,1.020848934408937,0.0223153046082962,-0.1361095676718952,3906133.3,1.1682281810502555,0.0294664445224832,-0.001198708300486,0.0107448139781376,0.0037797115234414,0.0055207569472475,0.0453745953452182,-0.0109422139838751,4,11,0,0,0,xg_INFY.NS,0,0.0
2022-11-28,1488.8646240234375,1516.4701360105687,1485.7463685135297,1493.0833876173003,3825766,65.35380795300526,1439.3191101074217,1440.3196334241763,32.84546216659328,30.046236891855244,1364.1836003277388,1439.3191101074217,1514.4546198871046,-0.0074894121198829,0.0351995441203132,0.0240332713993416,-0.0075175985884063,0.0125234859126487,0.0157245380413641,0.7963788507399344,-0.5979815995736214,0.0351995441203132,0.0240332713993416,0.0111662727209715,1477.8682861328125,1467.6652465820312,1439.319110107422,1.006951884685246,1.0196941291722956,0.0258916595930777,-0.1616146807487199,3797828.6,1.0073561508276052,0.0035895055411812,0.0294664445224832,-0.001198708300486,-0.0158151291600763,-0.0096082796808838,0.0096808914568435,-0.0043264761562485,0,11,0,0,1,xg_INFY.NS,0,0.0
2022-11-29,1494.0465087890625,1502.9426002223424,1481.2067245613812,1486.8469687838856,3131710,66.20604364130972,1443.5103881835937,1445.4364786970227,33.08917919397936,30.65482535228007,1365.8980766408918,1443.5103881835937,1521.1226997262952,0.0034804270865282,0.0277593971173226,0.0219887550774915,0.0034743844168314,0.0124853698737316,0.0154477331140409,0.8081808250272681,0.2787381057684571,0.0277593971173226,0.0219887550774915,0.0057706420398311,1485.939013671875,1470.87978515625,1443.5103881835937,1.010238245618438,1.0189603048212876,0.0283984636613957,-0.1814162183468617,3761238.2,0.8326274044539821,-0.0074894121198829,0.0035895055411812,0.0294664445224832,0.0107448139781376,0.0037797115234414,0.0054879169944579,0.0024877196709447,1,11,0,0,1,xg_INFY.NS,0,0.0
2022-11-30,1499.4573974609375,1509.3624181599896,1479.4640873185208,1485.7004864644923,11868134,67.11566123711451,1446.3511901855466,1450.58132810311,33.33467876254849,31.19079603433376,1364.812892691495,1446.3511901855466,1527.889487679598,0.0036216333561533,0.0327194942618684,0.0200585284350369,0.0036150910332422,0.0124444171451084,0.0147187294171789,0.8454243140220326,0.2910013633072027,0.0327194942618684,0.0200585284350369,0.0126609658268315,1495.4404296875,1473.8283325195312,1446.3511901855468,1.0146639175615677,1.0189975591823306,0.0327380021500291,2.7896657097879434,4498281.9,2.638370440944877,0.0034804270865282,-0.0074894121198829,0.0035895055411812,-0.001198708300486,-0.0158151291600763,0.0055207569472475,-0.0061211181305866,2,11,0,1,1,xg_INFY.NS,0,0.0
2022-12-01,1519.771728515625,1533.9872026204164,1515.369584352362,1518.9462914993808,5407928,70.34314132902628,1451.111071777343,1457.170890047159,34.76765578772688,31.906167985012384,1364.001279599109,1451.111071777343,1538.2208639555777,0.0135477880792653,0.0167505358574069,0.0439082274169195,0.0134568373318808,0.0121842617681482,0.0145146055229995,0.8393905268948423,1.111817565928597,0.0167505358574069,0.0439082274169195,-0.0271576915595126,1500.44794921875,1480.220703125,1451.1110717773438,1.0136650203925988,1.0200602365413711,0.0324633473012384,-0.5443320744440533,4692123.2,1.1525545620794542,0.0036216333561533,0.0034804270865282,-0.0074894121198829,0.0294664445224832,0.0107448139781376,-0.0096082796808838,0.0453745953452182,3,12,1,0,0,xg_INFY.NS,1,2.5036043149021387
2022-12-02,1502.162841796875,1524.082206872705,1498.5401217539268,1518.762823698916,4283343,64.43924205575186,1456.0245788574216,1461.4558378328463,34.089448467635975,32.3428240815371,1369.0431433740036,1456.0245788574216,1543.0060143408396,-0.0115865339434553,0.0013754784330304,0.0279276792117202,-0.0116541808644301,0.013194442033777,0.0143385576128682,0.9201428935252828,-0.8780709212921138,0.0013754784330304,0.0279276792117202,-0.0265522007786898,1500.8606201171874,1484.3019165039063,1456.0245788574218,1.0111558864333228,1.0194209205373954,0.0298476569997784,-0.2079511783440903,4807851.1,0.8909059184464155,0.0135477880792653,0.0036216333561533,0.0034804270865282,0.0035895055411812,-0.001198708300486,0.0037797115234414,0.0096808914568435,4,12,0,0,1,xg_INFY.NS,1,2.5036043149021387
